date,machine_id,shift_id,disponibilite,performance,qualite,oee,temps_requis_min,temps_marche_min,temps_arret_min,production_theorique,production_reelle,production_conforme,rebuts,mois,semaine,jour_semaine
2024-06-12,M02,S1,0.9256,0.8869,0.9638,0.7913,480,444.3,35.7,800,709,683,26,2024-06,2024-W24,Wednesday
2024-06-12,M02,S2,0.9156,0.8988,0.9234,0.7599,480,439.5,40.5,800,719,663,56,2024-06,2024-W24,Wednesday
2024-06-12,M02,S3,0.8982,0.8799,0.9592,0.7581,480,431.1,48.9,800,703,674,29,2024-06,2024-W24,Wednesday
2024-06-12,M03,S1,0.566,0.8721,0.887,0.4379,480,271.7,208.3,1600,1395,1237,158,2024-06,2024-W24,Wednesday
2024-06-12,M03,S2,0.9087,0.8847,0.9186,0.7385,480,436.2,43.8,1600,1415,1299,116,2024-06,2024-W24,Wednesday
2024-06-12,M03,S3,0.8037,0.768,0.9684,0.5977,480,385.8,94.2,1600,1228,1189,39,2024-06,2024-W24,Wednesday
2024-06-12,M04,S1,0.9896,0.9693,0.999,0.9583,480,475.0,5.0,640,620,619,1,2024-06,2024-W24,Wednesday
2024-06-12,M04,S2,0.9128,0.9408,0.9805,0.842,480,438.1,41.9,640,602,590,12,2024-06,2024-W24,Wednesday
2024-06-12,M04,S3,0.6924,0.9504,0.9865,0.6491,480,332.3,147.7,640,608,599,9,2024-06,2024-W24,Wednesday
2024-06-12,M05,S1,0.8183,0.852,0.9425,0.657,480,392.8,87.2,1200,1022,963,59,2024-06,2024-W24,Wednesday
2024-06-12,M05,S2,0.8517,0.9081,0.9577,0.7407,480,408.8,71.2,1200,1089,1042,47,2024-06,2024-W24,Wednesday
2024-06-12,M05,S3,0.7268,0.9223,0.9019,0.6046,480,348.9,131.1,1200,1106,997,109,2024-06,2024-W24,Wednesday
2024-06-13,M01,S1,0.8337,0.8942,0.9412,0.7016,480,400.2,79.8,960,858,807,51,2024-06,2024-W24,Thursday
2024-06-13,M01,S2,0.862,0.9108,0.9767,0.7669,480,413.8,66.2,960,874,853,21,2024-06,2024-W24,Thursday
2024-06-13,M01,S3,0.8733,0.856,0.9828,0.7347,480,419.2,60.8,960,821,806,15,2024-06,2024-W24,Thursday
2024-06-13,M02,S1,0.7708,0.8761,0.9525,0.6432,480,370.0,110.0,800,700,666,34,2024-06,2024-W24,Thursday
2024-06-13,M02,S2,0.8434,0.9407,0.9534,0.7564,480,404.8,75.2,800,752,716,36,2024-06,2024-W24,Thursday
2024-06-13,M02,S3,0.7691,0.99,0.9454,0.7199,480,369.2,110.8,800,792,748,44,2024-06,2024-W24,Thursday
2024-06-13,M03,S1,0.7461,0.9088,0.919,0.6231,480,358.1,121.9,1600,1454,1336,118,2024-06,2024-W24,Thursday
2024-06-13,M03,S2,0.7953,0.99,0.9001,0.7087,480,381.8,98.2,1600,1584,1425,159,2024-06,2024-W24,Thursday
2024-06-13,M03,S3,0.7308,0.8478,0.9486,0.5877,480,350.8,129.2,1600,1356,1286,70,2024-06,2024-W24,Thursday
2024-06-13,M04,S1,0.8842,0.9122,0.973,0.7848,480,424.4,55.6,640,583,567,16,2024-06,2024-W24,Thursday
2024-06-13,M04,S2,0.8804,0.9492,0.986,0.824,480,422.6,57.4,640,607,598,9,2024-06,2024-W24,Thursday
2024-06-13,M04,S3,0.9027,0.9251,0.9808,0.8191,480,433.3,46.7,640,592,580,12,2024-06,2024-W24,Thursday
2024-06-13,M05,S1,0.8511,0.818,0.9497,0.6612,480,408.5,71.5,1200,981,931,50,2024-06,2024-W24,Thursday
2024-06-13,M05,S2,0.8484,0.9452,0.9592,0.7692,480,407.2,72.8,1200,1134,1087,47,2024-06,2024-W24,Thursday
2024-06-13,M05,S3,0.9315,0.8823,0.9326,0.7665,480,447.1,32.9,1200,1058,986,72,2024-06,2024-W24,Thursday
2024-06-14,M01,S1,0.8681,0.919,0.9907,0.7903,480,416.7,63.3,960,882,873,9,2024-06,2024-W24,Friday
2024-06-14,M01,S2,0.8217,0.8845,0.9875,0.7177,480,394.4,85.6,960,849,838,11,2024-06,2024-W24,Friday
2024-06-14,M01,S3,0.9399,0.9044,0.9771,0.8306,480,451.2,28.8,960,868,848,20,2024-06,2024-W24,Friday
2024-06-14,M02,S1,0.8528,0.9629,0.9421,0.7736,480,409.3,70.7,800,770,725,45,2024-06,2024-W24,Friday
2024-06-14,M02,S2,0.9007,0.99,0.9567,0.8531,480,432.3,47.7,800,792,757,35,2024-06,2024-W24,Friday
2024-06-14,M02,S3,0.8324,0.9194,0.9298,0.7115,480,399.5,80.5,800,735,683,52,2024-06,2024-W24,Friday
2024-06-14,M03,S1,0.9738,0.8519,0.9002,0.7468,480,467.4,12.6,1600,1362,1226,136,2024-06,2024-W24,Friday
2024-06-14,M03,S2,0.6837,0.9179,0.9412,0.5907,480,328.2,151.8,1600,1468,1381,87,2024-06,2024-W24,Friday
2024-06-14,M03,S3,0.7141,0.8804,0.8557,0.538,480,342.8,137.2,1600,1408,1204,204,2024-06,2024-W24,Friday
2024-06-14,M04,S1,0.9345,0.9698,0.999,0.9053,480,448.5,31.5,640,620,619,1,2024-06,2024-W24,Friday
2024-06-14,M04,S2,0.9058,0.9282,0.9693,0.8149,480,434.8,45.2,640,594,575,19,2024-06,2024-W24,Friday
2024-06-14,M04,S3,0.8888,0.99,0.9986,0.8787,480,426.6,53.4,640,633,632,1,2024-06,2024-W24,Friday
2024-06-14,M05,S1,0.8181,0.9575,0.9332,0.731,480,392.7,87.3,1200,1149,1072,77,2024-06,2024-W24,Friday
2024-06-14,M05,S2,0.7932,0.8829,0.9226,0.6461,480,380.7,99.3,1200,1059,976,83,2024-06,2024-W24,Friday
2024-06-14,M05,S3,0.706,0.9116,0.929,0.5979,480,338.9,141.1,1200,1093,1015,78,2024-06,2024-W24,Friday
2024-06-15,M01,S1,0.9257,0.9221,0.9567,0.8167,480,444.3,35.7,960,885,846,39,2024-06,2024-W24,Saturday
2024-06-15,M01,S2,0.8448,0.9213,0.9748,0.7587,480,405.5,74.5,960,884,861,23,2024-06,2024-W24,Saturday
2024-06-15,M02,S1,0.7484,0.8833,0.9465,0.6257,480,359.2,120.8,800,706,668,38,2024-06,2024-W24,Saturday
2024-06-15,M02,S2,0.7781,0.8455,0.9465,0.6227,480,373.5,106.5,800,676,639,37,2024-06,2024-W24,Saturday
2024-06-15,M03,S1,0.6564,0.8636,0.8778,0.4976,480,315.1,164.9,1600,1381,1212,169,2024-06,2024-W24,Saturday
2024-06-15,M03,S2,0.8541,0.99,0.879,0.7432,480,410.0,70.0,1600,1584,1392,192,2024-06,2024-W24,Saturday
2024-06-15,M04,S1,0.9444,0.941,0.9925,0.882,480,453.3,26.7,640,602,597,5,2024-06,2024-W24,Saturday
2024-06-15,M04,S2,0.8904,0.9699,0.9695,0.8374,480,427.4,52.6,640,620,601,19,2024-06,2024-W24,Saturday
2024-06-15,M05,S1,0.786,0.8489,0.9497,0.6337,480,377.3,102.7,1200,1018,966,52,2024-06,2024-W24,Saturday
2024-06-15,M05,S2,0.7482,0.9249,0.9217,0.6378,480,359.1,120.9,1200,1109,1022,87,2024-06,2024-W24,Saturday
2024-06-17,M01,S1,0.8817,0.9233,0.9448,0.7691,480,423.2,56.8,960,886,837,49,2024-06,2024-W25,Monday
2024-06-17,M01,S2,0.8979,0.9786,0.9444,0.8299,480,431.0,49.0,960,939,886,53,2024-06,2024-W25,Monday
2024-06-17,M01,S3,0.946,0.9773,0.9437,0.8725,480,454.1,25.9,960,938,885,53,2024-06,2024-W25,Monday
2024-06-17,M02,S1,0.7256,0.8943,0.9247,0.6,480,348.3,131.7,800,715,661,54,2024-06,2024-W25,Monday
2024-06-17,M02,S2,0.9582,0.8794,0.9175,0.7731,480,459.9,20.1,800,703,645,58,2024-06,2024-W25,Monday
2024-06-17,M02,S3,0.7471,0.9384,0.924,0.6478,480,358.6,121.4,800,750,693,57,2024-06,2024-W25,Monday
2024-06-17,M03,S1,0.7614,0.9062,0.8926,0.6158,480,365.5,114.5,1600,1449,1293,156,2024-06,2024-W25,Monday
2024-06-17,M03,S2,0.7533,0.8362,0.9346,0.5887,480,361.6,118.4,1600,1337,1249,88,2024-06,2024-W25,Monday
2024-06-17,M03,S3,0.8106,0.8216,0.9123,0.6075,480,389.1,90.9,1600,1314,1198,116,2024-06,2024-W25,Monday
2024-06-17,M04,S1,0.9163,0.9219,0.9831,0.8305,480,439.8,40.2,640,590,580,10,2024-06,2024-W25,Monday
2024-06-17,M04,S2,0.9842,0.9362,0.9707,0.8944,480,472.4,7.6,640,599,581,18,2024-06,2024-W25,Monday
2024-06-17,M04,S3,0.9013,0.9748,0.9854,0.8657,480,432.6,47.4,640,623,613,10,2024-06,2024-W25,Monday
2024-06-17,M05,S1,0.7879,0.8533,0.9322,0.6268,480,378.2,101.8,1200,1024,954,70,2024-06,2024-W25,Monday
2024-06-17,M05,S2,0.7035,0.9043,0.9509,0.605,480,337.7,142.3,1200,1085,1031,54,2024-06,2024-W25,Monday
2024-06-17,M05,S3,0.7223,0.8238,0.9679,0.576,480,346.7,133.3,1200,988,956,32,2024-06,2024-W25,Monday
2024-06-18,M01,S1,0.8563,0.9623,0.9569,0.7886,480,411.0,69.0,960,923,883,40,2024-06,2024-W25,Tuesday
2024-06-18,M01,S2,0.8788,0.9344,0.9423,0.7738,480,421.8,58.2,960,897,845,52,2024-06,2024-W25,Tuesday
2024-06-18,M01,S3,0.5597,0.9016,0.9336,0.4712,480,268.7,211.3,960,865,807,58,2024-06,2024-W25,Tuesday
2024-06-18,M02,S1,0.8505,0.8622,0.9356,0.6861,480,408.3,71.7,800,689,644,45,2024-06,2024-W25,Tuesday
2024-06-18,M02,S2,0.7422,0.966,0.9645,0.6916,480,356.3,123.7,800,772,744,28,2024-06,2024-W25,Tuesday
2024-06-18,M02,S3,0.8944,0.8598,0.8916,0.6856,480,429.3,50.7,800,687,612,75,2024-06,2024-W25,Tuesday
2024-06-18,M03,S1,0.9327,0.8325,0.883,0.6856,480,447.7,32.3,1600,1332,1176,156,2024-06,2024-W25,Tuesday
2024-06-18,M03,S2,0.7944,0.9209,0.9092,0.6652,480,381.3,98.7,1600,1473,1339,134,2024-06,2024-W25,Tuesday
2024-06-18,M03,S3,0.872,0.9149,0.8713,0.6951,480,418.6,61.4,1600,1463,1274,189,2024-06,2024-W25,Tuesday
2024-06-18,M04,S1,0.5784,0.9799,0.9474,0.537,480,277.6,202.4,640,627,594,33,2024-06,2024-W25,Tuesday
2024-06-18,M04,S2,0.5833,0.9226,0.9743,0.5243,480,280.0,200.0,640,590,574,16,2024-06,2024-W25,Tuesday
2024-06-18,M04,S3,0.9179,0.9483,0.9734,0.8473,480,440.6,39.4,640,606,589,17,2024-06,2024-W25,Tuesday
2024-06-18,M05,S1,0.7311,0.99,0.9748,0.7055,480,350.9,129.1,1200,1188,1158,30,2024-06,2024-W25,Tuesday
2024-06-18,M05,S2,0.5114,0.9729,0.9204,0.4579,480,245.5,234.5,1200,1167,1074,93,2024-06,2024-W25,Tuesday
2024-06-18,M05,S3,0.8047,0.8939,0.9142,0.6575,480,386.2,93.8,1200,1072,979,93,2024-06,2024-W25,Tuesday
2024-06-19,M01,S1,0.9356,0.9214,0.9505,0.8194,480,449.1,30.9,960,884,840,44,2024-06,2024-W25,Wednesday
2024-06-19,M01,S2,0.8212,0.8807,0.9272,0.6705,480,394.2,85.8,960,845,783,62,2024-06,2024-W25,Wednesday
2024-06-19,M01,S3,0.887,0.8685,0.9547,0.7355,480,425.8,54.2,960,833,795,38,2024-06,2024-W25,Wednesday
2024-06-19,M02,S1,0.9223,0.9436,0.9391,0.8173,480,442.7,37.3,800,754,708,46,2024-06,2024-W25,Wednesday
2024-06-19,M02,S2,0.8203,0.9817,0.9546,0.7687,480,393.7,86.3,800,785,749,36,2024-06,2024-W25,Wednesday
2024-06-19,M02,S3,0.8035,0.7965,0.951,0.6087,480,385.7,94.3,800,637,605,32,2024-06,2024-W25,Wednesday
2024-06-19,M03,S1,0.831,0.7909,0.9205,0.605,480,398.9,81.1,1600,1265,1164,101,2024-06,2024-W25,Wednesday
2024-06-19,M03,S2,0.7237,0.8232,0.8204,0.4887,480,347.4,132.6,1600,1317,1080,237,2024-06,2024-W25,Wednesday
2024-06-19,M03,S3,0.7364,0.9062,0.8873,0.5921,480,353.5,126.5,1600,1449,1285,164,2024-06,2024-W25,Wednesday
2024-06-19,M04,S1,0.928,0.9383,0.9843,0.857,480,445.4,34.6,640,600,590,10,2024-06,2024-W25,Wednesday
2024-06-19,M04,S2,0.9199,0.9339,0.996,0.8556,480,441.6,38.4,640,597,594,3,2024-06,2024-W25,Wednesday
2024-06-19,M04,S3,0.9543,0.9419,0.986,0.8862,480,458.1,21.9,640,602,593,9,2024-06,2024-W25,Wednesday
2024-06-19,M05,S1,0.8287,0.9272,0.8893,0.6833,480,397.8,82.2,1200,1112,988,124,2024-06,2024-W25,Wednesday
2024-06-19,M05,S2,0.8568,0.8691,0.9214,0.6861,480,411.3,68.7,1200,1042,960,82,2024-06,2024-W25,Wednesday
2024-06-19,M05,S3,0.9547,0.9109,0.9207,0.8007,480,458.2,21.8,1200,1093,1006,87,2024-06,2024-W25,Wednesday
2024-06-20,M01,S1,0.7756,0.9715,0.9331,0.7031,480,372.3,107.7,960,932,869,63,2024-06,2024-W25,Thursday
2024-06-20,M01,S2,0.8357,0.9026,0.9883,0.7456,480,401.1,78.9,960,866,855,11,2024-06,2024-W25,Thursday
2024-06-20,M01,S3,0.9246,0.9096,0.9662,0.8125,480,443.8,36.2,960,873,843,30,2024-06,2024-W25,Thursday
2024-06-20,M02,S1,0.7839,0.8837,0.9421,0.6526,480,376.3,103.7,800,706,665,41,2024-06,2024-W25,Thursday
2024-06-20,M02,S2,0.8937,0.9301,0.9538,0.7928,480,429.0,51.0,800,744,709,35,2024-06,2024-W25,Thursday
2024-06-20,M02,S3,0.8005,0.9174,0.9374,0.6885,480,384.3,95.7,800,733,687,46,2024-06,2024-W25,Thursday
2024-06-20,M03,S1,0.6585,0.8069,0.913,0.4851,480,316.1,163.9,1600,1290,1177,113,2024-06,2024-W25,Thursday
2024-06-20,M03,S2,0.8378,0.8227,0.8665,0.5972,480,402.2,77.8,1600,1316,1140,176,2024-06,2024-W25,Thursday
2024-06-20,M03,S3,0.761,0.8441,0.9167,0.5888,480,365.3,114.7,1600,1350,1237,113,2024-06,2024-W25,Thursday
2024-06-20,M04,S1,0.5176,0.9804,0.9729,0.4937,480,248.4,231.6,640,627,609,18,2024-06,2024-W25,Thursday
2024-06-20,M04,S2,0.9074,0.9309,0.9884,0.8349,480,435.6,44.4,640,595,588,7,2024-06,2024-W25,Thursday
2024-06-20,M04,S3,0.9694,0.9483,0.9771,0.8982,480,465.3,14.7,640,606,592,14,2024-06,2024-W25,Thursday
2024-06-20,M05,S1,0.8839,0.9202,0.9405,0.7649,480,424.3,55.7,1200,1104,1038,66,2024-06,2024-W25,Thursday
2024-06-20,M05,S2,0.7244,0.9285,0.9077,0.6105,480,347.7,132.3,1200,1114,1011,103,2024-06,2024-W25,Thursday
2024-06-20,M05,S3,0.7279,0.8793,0.9159,0.5862,480,349.4,130.6,1200,1055,966,89,2024-06,2024-W25,Thursday
2024-06-21,M01,S1,0.8743,0.8578,0.9792,0.7343,480,419.7,60.3,960,823,805,18,2024-06,2024-W25,Friday
2024-06-21,M01,S2,0.9418,0.8375,0.9796,0.7726,480,452.1,27.9,960,803,786,17,2024-06,2024-W25,Friday
2024-06-21,M01,S3,0.8449,0.9497,0.9586,0.7692,480,405.5,74.5,960,911,873,38,2024-06,2024-W25,Friday
2024-06-21,M02,S1,0.8274,0.865,0.9739,0.6971,480,397.2,82.8,800,692,673,19,2024-06,2024-W25,Friday
2024-06-21,M02,S2,0.7386,0.9094,0.9708,0.6521,480,354.5,125.5,800,727,705,22,2024-06,2024-W25,Friday
2024-06-21,M02,S3,0.8755,0.99,0.9252,0.8019,480,420.3,59.7,800,792,732,60,2024-06,2024-W25,Friday
2024-06-21,M03,S1,0.8416,0.8278,0.9544,0.6648,480,403.9,76.1,1600,1324,1263,61,2024-06,2024-W25,Friday
2024-06-21,M03,S2,0.7547,0.8075,0.957,0.5832,480,362.3,117.7,1600,1291,1235,56,2024-06,2024-W25,Friday
2024-06-21,M03,S3,0.7112,0.7337,0.8914,0.4651,480,341.4,138.6,1600,1173,1045,128,2024-06,2024-W25,Friday
2024-06-21,M04,S1,0.944,0.9888,0.9813,0.916,480,453.1,26.9,640,632,620,12,2024-06,2024-W25,Friday
2024-06-21,M04,S2,0.9649,0.9228,0.9747,0.8679,480,463.2,16.8,640,590,575,15,2024-06,2024-W25,Friday
2024-06-21,M04,S3,0.9167,0.9526,0.981,0.8567,480,440.0,40.0,640,609,597,12,2024-06,2024-W25,Friday
2024-06-21,M05,S1,0.8368,0.874,0.9333,0.6827,480,401.7,78.3,1200,1048,978,70,2024-06,2024-W25,Friday
2024-06-21,M05,S2,0.7927,0.851,0.9273,0.6255,480,380.5,99.5,1200,1021,946,75,2024-06,2024-W25,Friday
2024-06-21,M05,S3,0.7868,0.8875,0.9308,0.6499,480,377.7,102.3,1200,1064,990,74,2024-06,2024-W25,Friday
2024-06-22,M01,S1,0.8887,0.8976,0.9855,0.7861,480,426.6,53.4,960,861,848,13,2024-06,2024-W25,Saturday
2024-06-22,M01,S2,0.8264,0.886,0.999,0.7315,480,396.7,83.3,960,850,849,1,2024-06,2024-W25,Saturday
2024-06-22,M02,S1,0.7522,0.7991,0.9606,0.5774,480,361.1,118.9,800,639,613,26,2024-06,2024-W25,Saturday
2024-06-22,M02,S2,0.6795,0.8617,0.999,0.5849,480,326.2,153.8,800,689,688,1,2024-06,2024-W25,Saturday
2024-06-22,M03,S1,0.6158,0.6922,0.856,0.3649,480,295.6,184.4,1600,1107,947,160,2024-06,2024-W25,Saturday
2024-06-22,M03,S2,0.8357,0.9159,0.8915,0.6824,480,401.2,78.8,1600,1465,1306,159,2024-06,2024-W25,Saturday
2024-06-22,M04,S1,0.9454,0.9883,0.999,0.9333,480,453.8,26.2,640,632,631,1,2024-06,2024-W25,Saturday
2024-06-22,M04,S2,0.9175,0.8996,0.9701,0.8008,480,440.4,39.6,640,575,557,18,2024-06,2024-W25,Saturday
2024-06-22,M05,S1,0.7693,0.8825,0.9255,0.6283,480,369.3,110.7,1200,1058,979,79,2024-06,2024-W25,Saturday
2024-06-22,M05,S2,0.862,0.9561,0.9259,0.7631,480,413.8,66.2,1200,1147,1061,86,2024-06,2024-W25,Saturday
2024-06-24,M01,S1,0.9388,0.9282,0.9613,0.8376,480,450.6,29.4,960,891,856,35,2024-06,2024-W26,Monday
2024-06-24,M01,S2,0.9292,0.9168,0.999,0.851,480,446.0,34.0,960,880,879,1,2024-06,2024-W26,Monday
2024-06-24,M01,S3,0.8119,0.8933,0.9575,0.6944,480,389.7,90.3,960,857,820,37,2024-06,2024-W26,Monday
2024-06-24,M02,S1,0.8546,0.9449,0.9393,0.7585,480,410.2,69.8,800,755,709,46,2024-06,2024-W26,Monday
2024-06-24,M02,S2,0.7243,0.921,0.9611,0.6412,480,347.7,132.3,800,736,707,29,2024-06,2024-W26,Monday
2024-06-24,M02,S3,0.6879,0.8736,0.8955,0.5382,480,330.2,149.8,800,698,625,73,2024-06,2024-W26,Monday
2024-06-24,M03,S1,0.694,0.7689,0.9391,0.5011,480,333.1,146.9,1600,1230,1155,75,2024-06,2024-W26,Monday
2024-06-24,M03,S2,0.7644,0.7413,0.9417,0.5336,480,366.9,113.1,1600,1186,1116,70,2024-06,2024-W26,Monday
2024-06-24,M03,S3,0.6248,0.8576,0.8807,0.4719,480,299.9,180.1,1600,1372,1208,164,2024-06,2024-W26,Monday
2024-06-24,M04,S1,0.9129,0.966,0.9863,0.8697,480,438.2,41.8,640,618,609,9,2024-06,2024-W26,Monday
2024-06-24,M04,S2,0.964,0.9519,0.9837,0.9026,480,462.7,17.3,640,609,599,10,2024-06,2024-W26,Monday
2024-06-24,M04,S3,0.9107,0.9582,0.9853,0.8598,480,437.2,42.8,640,613,603,10,2024-06,2024-W26,Monday
2024-06-24,M05,S1,0.788,0.8073,0.938,0.5966,480,378.2,101.8,1200,968,907,61,2024-06,2024-W26,Monday
2024-06-24,M05,S2,0.8157,0.8612,0.8992,0.6317,480,391.6,88.4,1200,1033,928,105,2024-06,2024-W26,Monday
2024-06-24,M05,S3,0.8824,0.9175,0.9245,0.7485,480,423.6,56.4,1200,1100,1016,84,2024-06,2024-W26,Monday
2024-06-25,M01,S1,0.8265,0.8805,0.9861,0.7176,480,396.7,83.3,960,845,833,12,2024-06,2024-W26,Tuesday
2024-06-25,M01,S2,0.5059,0.8913,0.9702,0.4375,480,242.9,237.1,960,855,829,26,2024-06,2024-W26,Tuesday
2024-06-25,M01,S3,0.8426,0.9734,0.9871,0.8096,480,404.5,75.5,960,934,921,13,2024-06,2024-W26,Tuesday
2024-06-25,M02,S1,0.7907,0.8381,0.8667,0.5744,480,379.5,100.5,800,670,580,90,2024-06,2024-W26,Tuesday
2024-06-25,M02,S2,0.7196,0.7983,0.9438,0.5422,480,345.4,134.6,800,638,602,36,2024-06,2024-W26,Tuesday
2024-06-25,M02,S3,0.8005,0.798,0.9321,0.5955,480,384.2,95.8,800,638,594,44,2024-06,2024-W26,Tuesday
2024-06-25,M03,S1,0.7988,0.8714,0.8416,0.5858,480,383.4,96.6,1600,1394,1173,221,2024-06,2024-W26,Tuesday
2024-06-25,M03,S2,0.7418,0.7337,0.9425,0.513,480,356.1,123.9,1600,1173,1105,68,2024-06,2024-W26,Tuesday
2024-06-25,M03,S3,0.8239,0.7687,0.8824,0.5589,480,395.5,84.5,1600,1229,1084,145,2024-06,2024-W26,Tuesday
2024-06-25,M04,S1,0.9095,0.8993,0.984,0.8048,480,436.6,43.4,640,575,565,10,2024-06,2024-W26,Tuesday
2024-06-25,M04,S2,0.9152,0.9766,0.9668,0.8641,480,439.3,40.7,640,625,604,21,2024-06,2024-W26,Tuesday
2024-06-25,M04,S3,0.9048,0.9172,0.9679,0.8033,480,434.3,45.7,640,587,568,19,2024-06,2024-W26,Tuesday
2024-06-25,M05,S1,0.7224,0.9412,0.9132,0.6209,480,346.8,133.2,1200,1129,1031,98,2024-06,2024-W26,Tuesday
2024-06-25,M05,S2,0.8008,0.8751,0.8995,0.6304,480,384.4,95.6,1200,1050,944,106,2024-06,2024-W26,Tuesday
2024-06-25,M05,S3,0.7833,0.9221,0.901,0.6507,480,376.0,104.0,1200,1106,996,110,2024-06,2024-W26,Tuesday
2024-06-26,M01,S1,0.9233,0.8788,0.9503,0.7711,480,443.2,36.8,960,843,801,42,2024-06,2024-W26,Wednesday
2024-06-26,M01,S2,0.9094,0.8863,0.9608,0.7743,480,436.5,43.5,960,850,816,34,2024-06,2024-W26,Wednesday
2024-06-26,M01,S3,0.8671,0.918,0.9124,0.7263,480,416.2,63.8,960,881,803,78,2024-06,2024-W26,Wednesday
2024-06-26,M02,S1,0.6948,0.9073,0.969,0.6109,480,333.5,146.5,800,725,702,23,2024-06,2024-W26,Wednesday
2024-06-26,M02,S2,0.7591,0.8592,0.9483,0.6184,480,364.4,115.6,800,687,651,36,2024-06,2024-W26,Wednesday
2024-06-26,M02,S3,0.5028,0.7593,0.9152,0.3494,480,241.4,238.6,800,607,555,52,2024-06,2024-W26,Wednesday
2024-06-26,M03,S1,0.7229,0.8835,0.999,0.638,480,347.0,133.0,1600,1413,1411,2,2024-06,2024-W26,Wednesday
2024-06-26,M03,S2,0.7323,0.7315,0.9245,0.4953,480,351.5,128.5,1600,1170,1081,89,2024-06,2024-W26,Wednesday
2024-06-26,M03,S3,0.8717,0.8406,0.8774,0.6429,480,418.4,61.6,1600,1344,1179,165,2024-06,2024-W26,Wednesday
2024-06-26,M04,S1,0.9516,0.9688,0.9677,0.8921,480,456.8,23.2,640,620,599,21,2024-06,2024-W26,Wednesday
2024-06-26,M04,S2,0.9343,0.9768,0.9942,0.9073,480,448.5,31.5,640,625,621,4,2024-06,2024-W26,Wednesday
2024-06-26,M04,S3,0.9208,0.9442,0.9947,0.8649,480,442.0,38.0,640,604,600,4,2024-06,2024-W26,Wednesday
2024-06-26,M05,S1,0.7202,0.9139,0.8971,0.5905,480,345.7,134.3,1200,1096,983,113,2024-06,2024-W26,Wednesday
2024-06-26,M05,S2,0.5042,0.8804,0.9604,0.4264,480,242.0,238.0,1200,1056,1014,42,2024-06,2024-W26,Wednesday
2024-06-26,M05,S3,0.8223,0.8341,0.9642,0.6614,480,394.7,85.3,1200,1000,964,36,2024-06,2024-W26,Wednesday
2024-06-27,M01,S1,0.9599,0.9476,0.9448,0.8594,480,460.7,19.3,960,909,858,51,2024-06,2024-W26,Thursday
2024-06-27,M01,S2,0.867,0.9181,0.9459,0.753,480,416.2,63.8,960,881,833,48,2024-06,2024-W26,Thursday
2024-06-27,M01,S3,0.9669,0.9181,0.9059,0.8042,480,464.1,15.9,960,881,798,83,2024-06,2024-W26,Thursday
2024-06-27,M02,S1,0.8461,0.8528,0.9379,0.6767,480,406.1,73.9,800,682,639,43,2024-06,2024-W26,Thursday
2024-06-27,M02,S2,0.7965,0.9175,0.9714,0.7099,480,382.3,97.7,800,734,712,22,2024-06,2024-W26,Thursday
2024-06-27,M02,S3,0.8421,0.8533,0.9388,0.6747,480,404.2,75.8,800,682,640,42,2024-06,2024-W26,Thursday
2024-06-27,M03,S1,0.7541,0.7745,0.9308,0.5437,480,362.0,118.0,1600,1239,1153,86,2024-06,2024-W26,Thursday
2024-06-27,M03,S2,0.7937,0.9432,0.9552,0.7151,480,381.0,99.0,1600,1509,1441,68,2024-06,2024-W26,Thursday
2024-06-27,M03,S3,0.6906,0.8914,0.8758,0.5391,480,331.5,148.5,1600,1426,1248,178,2024-06,2024-W26,Thursday
2024-06-27,M04,S1,0.9432,0.9399,0.9677,0.8579,480,452.7,27.3,640,601,581,20,2024-06,2024-W26,Thursday
2024-06-27,M04,S2,0.9307,0.8881,0.959,0.7927,480,446.7,33.3,640,568,544,24,2024-06,2024-W26,Thursday
2024-06-27,M04,S3,0.917,0.9543,0.9756,0.8537,480,440.2,39.8,640,610,595,15,2024-06,2024-W26,Thursday
2024-06-27,M05,S1,0.6976,0.8531,0.9394,0.559,480,334.8,145.2,1200,1023,960,63,2024-06,2024-W26,Thursday
2024-06-27,M05,S2,0.8272,0.8915,0.9578,0.7064,480,397.1,82.9,1200,1069,1023,46,2024-06,2024-W26,Thursday
2024-06-27,M05,S3,0.8162,0.8564,0.9233,0.6454,480,391.8,88.2,1200,1027,948,79,2024-06,2024-W26,Thursday
2024-06-28,M01,S1,0.8117,0.9075,0.9822,0.7235,480,389.6,90.4,960,871,855,16,2024-06,2024-W26,Friday
2024-06-28,M01,S2,0.9161,0.9679,0.9539,0.8458,480,439.7,40.3,960,929,886,43,2024-06,2024-W26,Friday
2024-06-28,M01,S3,0.9491,0.9041,0.9894,0.849,480,455.6,24.4,960,867,857,10,2024-06,2024-W26,Friday
2024-06-28,M02,S1,0.8203,0.9114,0.9813,0.7336,480,393.7,86.3,800,729,715,14,2024-06,2024-W26,Friday
2024-06-28,M02,S2,0.8083,0.884,0.9761,0.6975,480,388.0,92.0,800,707,690,17,2024-06,2024-W26,Friday
2024-06-28,M02,S3,0.8125,0.7978,0.999,0.6476,480,390.0,90.0,800,638,637,1,2024-06,2024-W26,Friday
2024-06-28,M03,S1,0.7095,0.8432,0.9516,0.5694,480,340.6,139.4,1600,1349,1283,66,2024-06,2024-W26,Friday
2024-06-28,M03,S2,0.697,0.7592,0.9191,0.4864,480,334.6,145.4,1600,1214,1115,99,2024-06,2024-W26,Friday
