arret_id,date,machine_id,shift_id,cause_id,duree_minutes,mois
AR05191,2024-07-05,M04,S3,CA01,21.4,2024-07
AR05192,2024-07-05,M04,S3,CA08,30.1,2024-07
AR05193,2024-07-05,M05,S1,CA02,99.0,2024-07
AR05194,2024-07-05,M05,S2,CA06,76.3,2024-07
AR05195,2024-07-05,M05,S2,CA05,16.9,2024-07
AR05196,2024-07-05,M05,S2,CA07,11.7,2024-07
AR05197,2024-07-05,M05,S2,CA02,25.4,2024-07
AR05198,2024-07-05,M05,S3,CA03,46.0,2024-07
AR05199,2024-07-05,M05,S3,CA08,8.4,2024-07
AR05200,2024-07-05,M05,S3,CA02,46.3,2024-07
AR05201,2024-07-06,M01,S1,CA02,18.1,2024-07
AR05202,2024-07-06,M01,S2,CA06,42.8,2024-07
AR05203,2024-07-06,M01,S2,CA01,29.8,2024-07
AR05204,2024-07-06,M02,S1,CA05,5.2,2024-07
AR05205,2024-07-06,M02,S1,CA06,14.1,2024-07
AR05206,2024-07-06,M02,S1,CA06,6.2,2024-07
AR05207,2024-07-06,M02,S2,CA07,35.5,2024-07
AR05208,2024-07-06,M02,S2,CA07,52.4,2024-07
AR05209,2024-07-06,M03,S1,CA03,50.0,2024-07
AR05210,2024-07-06,M03,S1,CA04,15.2,2024-07
AR05211,2024-07-06,M03,S1,CA06,90.7,2024-07
AR05212,2024-07-06,M03,S2,CA02,73.8,2024-07
AR05213,2024-07-06,M03,S2,CA02,29.6,2024-07
AR05214,2024-07-06,M04,S1,CA04,46.1,2024-07
AR05215,2024-07-06,M04,S2,CA04,7.3,2024-07
AR05216,2024-07-06,M04,S2,CA04,13.4,2024-07
AR05217,2024-07-06,M04,S2,CA06,11.0,2024-07
AR05218,2024-07-06,M05,S1,CA02,62.2,2024-07
AR05219,2024-07-06,M05,S1,CA05,86.6,2024-07
AR05220,2024-07-06,M05,S2,CA02,5.6,2024-07
AR05221,2024-07-06,M05,S2,CA03,13.8,2024-07
AR05222,2024-07-06,M05,S2,CA03,103.5,2024-07
AR05223,2024-07-08,M01,S1,CA08,24.9,2024-07
AR05224,2024-07-08,M01,S1,CA02,53.9,2024-07
AR05225,2024-07-08,M01,S2,CA01,74.4,2024-07
AR05226,2024-07-08,M02,S1,CA07,81.5,2024-07
AR05227,2024-07-08,M02,S1,CA05,10.8,2024-07
AR05228,2024-07-08,M02,S1,CA04,19.5,2024-07
AR05229,2024-07-08,M02,S2,CA03,71.4,2024-07
AR05230,2024-07-08,M02,S2,CA05,54.4,2024-07
AR05231,2024-07-08,M02,S3,CA01,39.0,2024-07
AR05232,2024-07-08,M02,S3,CA05,17.2,2024-07
AR05233,2024-07-08,M03,S1,CA07,19.5,2024-07
AR05234,2024-07-08,M03,S1,CA01,63.3,2024-07
AR05235,2024-07-08,M03,S1,CA02,12.8,2024-07
AR05236,2024-07-08,M03,S1,CA03,46.1,2024-07
AR05237,2024-07-08,M03,S2,CA07,25.1,2024-07
AR05238,2024-07-08,M03,S2,CA01,146.8,2024-07
AR05239,2024-07-08,M03,S3,CA04,93.6,2024-07
AR05240,2024-07-08,M03,S3,CA08,17.5,2024-07
AR05241,2024-07-08,M03,S3,CA02,49.0,2024-07
AR05242,2024-07-08,M04,S1,CA03,13.5,2024-07
AR05243,2024-07-08,M04,S1,CA01,36.4,2024-07
AR05244,2024-07-08,M04,S2,CA05,3.8,2024-07
AR05245,2024-07-08,M04,S2,CA02,54.7,2024-07
AR05246,2024-07-08,M04,S3,CA02,4.7,2024-07
AR05247,2024-07-08,M04,S3,CA05,4.0,2024-07
AR05248,2024-07-08,M04,S3,CA02,5.4,2024-07
AR05249,2024-07-08,M05,S1,CA03,28.7,2024-07
AR05250,2024-07-08,M05,S1,CA06,91.9,2024-07
AR05251,2024-07-08,M05,S2,CA01,80.4,2024-07
AR05252,2024-07-08,M05,S2,CA02,80.5,2024-07
AR05253,2024-07-08,M05,S3,CA07,135.0,2024-07
AR05254,2024-07-09,M01,S1,CA07,21.5,2024-07
AR05255,2024-07-09,M01,S1,CA03,63.9,2024-07
AR05256,2024-07-09,M01,S1,CA04,131.4,2024-07
AR05257,2024-07-09,M01,S2,CA03,53.3,2024-07
AR05258,2024-07-09,M01,S2,CA07,6.4,2024-07
AR05259,2024-07-09,M01,S3,CA04,2.3,2024-07
AR05260,2024-07-09,M01,S3,CA07,7.3,2024-07
AR05261,2024-07-09,M01,S3,CA08,6.6,2024-07
AR05262,2024-07-09,M01,S3,CA05,8.5,2024-07
AR05263,2024-07-09,M02,S1,CA06,83.1,2024-07
AR05264,2024-07-09,M02,S1,CA02,17.5,2024-07
AR05265,2024-07-09,M02,S1,CA03,31.5,2024-07
AR05266,2024-07-09,M02,S2,CA02,23.8,2024-07
AR05267,2024-07-09,M02,S2,CA03,20.8,2024-07
AR05268,2024-07-09,M02,S3,CA02,15.2,2024-07
AR05269,2024-07-09,M02,S3,CA06,36.7,2024-07
AR05270,2024-07-09,M03,S1,CA06,40.3,2024-07
AR05271,2024-07-09,M03,S1,CA04,97.4,2024-07
AR05272,2024-07-09,M03,S2,CA08,71.3,2024-07
AR05273,2024-07-09,M03,S3,CA04,74.6,2024-07
AR05274,2024-07-09,M03,S3,CA01,43.0,2024-07
AR05275,2024-07-09,M03,S3,CA06,45.8,2024-07
AR05276,2024-07-09,M04,S1,CA05,9.7,2024-07
AR05277,2024-07-09,M04,S1,CA05,4.5,2024-07
AR05278,2024-07-09,M04,S2,CA03,15.4,2024-07
AR05279,2024-07-09,M04,S2,CA04,8.8,2024-07
AR05280,2024-07-09,M04,S3,CA03,45.2,2024-07
AR05281,2024-07-09,M05,S1,CA03,107.5,2024-07
AR05282,2024-07-09,M05,S1,CA03,3.0,2024-07
AR05283,2024-07-09,M05,S1,CA08,2.1,2024-07
AR05284,2024-07-09,M05,S1,CA01,6.7,2024-07
AR05285,2024-07-09,M05,S2,CA04,7.9,2024-07
AR05286,2024-07-09,M05,S2,CA01,3.7,2024-07
AR05287,2024-07-09,M05,S2,CA02,56.7,2024-07
AR05288,2024-07-09,M05,S2,CA07,10.7,2024-07
AR05289,2024-07-09,M05,S3,CA01,36.6,2024-07
AR05290,2024-07-09,M05,S3,CA03,11.0,2024-07
AR05291,2024-07-10,M01,S1,CA04,11.5,2024-07
AR05292,2024-07-10,M01,S1,CA08,12.1,2024-07
AR05293,2024-07-10,M01,S1,CA05,35.5,2024-07
AR05294,2024-07-10,M01,S2,CA03,3.8,2024-07
AR05295,2024-07-10,M01,S2,CA06,4.4,2024-07
AR05296,2024-07-10,M01,S2,CA01,5.4,2024-07
AR05297,2024-07-10,M01,S2,CA03,8.8,2024-07
AR05298,2024-07-10,M01,S3,CA02,12.0,2024-07
AR05299,2024-07-10,M01,S3,CA05,6.6,2024-07
AR05300,2024-07-10,M01,S3,CA02,8.9,2024-07
AR05301,2024-07-10,M02,S1,CA04,56.1,2024-07
AR05302,2024-07-10,M02,S1,CA07,74.5,2024-07
AR05303,2024-07-10,M02,S2,CA01,6.8,2024-07
AR05304,2024-07-10,M02,S2,CA04,9.7,2024-07
AR05305,2024-07-10,M02,S3,CA07,28.4,2024-07
AR05306,2024-07-10,M02,S3,CA08,10.5,2024-07
AR05307,2024-07-10,M02,S3,CA01,29.9,2024-07
AR05308,2024-07-10,M03,S1,CA04,43.4,2024-07
AR05309,2024-07-10,M03,S1,CA06,31.5,2024-07
AR05310,2024-07-10,M03,S2,CA04,88.9,2024-07
AR05311,2024-07-10,M03,S3,CA05,12.6,2024-07
AR05312,2024-07-10,M03,S3,CA05,11.6,2024-07
AR05313,2024-07-10,M03,S3,CA02,76.4,2024-07
AR05314,2024-07-10,M03,S3,CA04,4.3,2024-07
AR05315,2024-07-10,M04,S1,CA07,19.2,2024-07
AR05316,2024-07-10,M04,S1,CA01,11.0,2024-07
AR05317,2024-07-10,M04,S2,CA05,8.5,2024-07
AR05318,2024-07-10,M04,S2,CA02,4.0,2024-07
AR05319,2024-07-10,M04,S2,CA01,14.8,2024-07
AR05320,2024-07-10,M04,S2,CA03,2.0,2024-07
AR05321,2024-07-10,M04,S3,CA06,4.0,2024-07
AR05322,2024-07-10,M04,S3,CA03,7.2,2024-07
AR05323,2024-07-10,M04,S3,CA03,8.6,2024-07
AR05324,2024-07-10,M05,S1,CA01,73.8,2024-07
AR05325,2024-07-10,M05,S1,CA02,28.1,2024-07
AR05326,2024-07-10,M05,S2,CA05,103.5,2024-07
AR05327,2024-07-10,M05,S2,CA07,8.3,2024-07
AR05328,2024-07-10,M05,S3,CA01,30.0,2024-07
AR05329,2024-07-10,M05,S3,CA02,8.4,2024-07
AR05330,2024-07-10,M05,S3,CA02,12.0,2024-07
AR05331,2024-07-10,M05,S3,CA03,77.1,2024-07
AR05332,2024-07-11,M01,S1,CA02,10.8,2024-07
AR05333,2024-07-11,M01,S2,CA03,59.2,2024-07
AR05334,2024-07-11,M01,S3,CA07,52.5,2024-07
AR05335,2024-07-11,M02,S1,CA08,77.9,2024-07
AR05336,2024-07-11,M02,S2,CA05,71.9,2024-07
AR05337,2024-07-11,M02,S3,CA01,47.6,2024-07
AR05338,2024-07-11,M03,S1,CA01,221.1,2024-07
AR05339,2024-07-11,M03,S2,CA02,34.4,2024-07
AR05340,2024-07-11,M03,S2,CA06,29.9,2024-07
AR05341,2024-07-11,M03,S2,CA04,74.8,2024-07
AR05342,2024-07-11,M03,S3,CA07,65.4,2024-07
AR05343,2024-07-11,M03,S3,CA08,10.4,2024-07
AR05344,2024-07-11,M03,S3,CA01,12.1,2024-07
AR05345,2024-07-11,M04,S1,CA01,28.6,2024-07
AR05346,2024-07-11,M04,S1,CA02,3.0,2024-07
AR05347,2024-07-11,M04,S1,CA02,7.9,2024-07
AR05348,2024-07-11,M04,S1,CA07,2.6,2024-07
AR05349,2024-07-11,M04,S2,CA04,11.5,2024-07
AR05350,2024-07-11,M04,S2,CA04,15.3,2024-07
AR05351,2024-07-11,M04,S3,CA05,5.5,2024-07
AR05352,2024-07-11,M04,S3,CA07,29.5,2024-07
AR05353,2024-07-11,M05,S1,CA03,103.7,2024-07
AR05354,2024-07-11,M05,S1,CA06,7.2,2024-07
AR05355,2024-07-11,M05,S2,CA01,38.5,2024-07
AR05356,2024-07-11,M05,S2,CA01,20.1,2024-07
AR05357,2024-07-11,M05,S2,CA04,2.2,2024-07
AR05358,2024-07-11,M05,S2,CA08,22.6,2024-07
AR05359,2024-07-11,M05,S3,CA06,123.6,2024-07
AR05360,2024-07-12,M01,S1,CA08,47.9,2024-07
AR05361,2024-07-12,M01,S1,CA01,32.7,2024-07
AR05362,2024-07-12,M01,S1,CA05,2.1,2024-07
AR05363,2024-07-12,M01,S2,CA07,8.4,2024-07
AR05364,2024-07-12,M01,S2,CA03,13.3,2024-07
AR05365,2024-07-12,M01,S3,CA08,13.9,2024-07
AR05366,2024-07-12,M01,S3,CA07,68.8,2024-07
AR05367,2024-07-12,M02,S1,CA07,36.3,2024-07
AR05368,2024-07-12,M02,S1,CA04,6.3,2024-07
AR05369,2024-07-12,M02,S1,CA03,11.8,2024-07
AR05370,2024-07-12,M02,S1,CA03,10.0,2024-07
AR05371,2024-07-12,M02,S2,CA05,19.8,2024-07
AR05372,2024-07-12,M02,S3,CA02,265.0,2024-07
AR05373,2024-07-12,M03,S1,CA01,56.8,2024-07
AR05374,2024-07-12,M03,S1,CA08,86.4,2024-07
AR05375,2024-07-12,M03,S1,CA03,7.6,2024-07
AR05376,2024-07-12,M03,S2,CA01,8.6,2024-07
AR05377,2024-07-12,M03,S2,CA01,70.7,2024-07
AR05378,2024-07-12,M03,S2,CA08,30.6,2024-07
AR05379,2024-07-12,M03,S2,CA03,6.7,2024-07
AR05380,2024-07-12,M03,S3,CA07,85.2,2024-07
AR05381,2024-07-12,M04,S1,CA05,62.0,2024-07
AR05382,2024-07-12,M04,S2,CA07,30.7,2024-07
AR05383,2024-07-12,M04,S2,CA04,20.0,2024-07
AR05384,2024-07-12,M04,S2,CA05,14.9,2024-07
AR05385,2024-07-12,M04,S3,CA06,12.4,2024-07
AR05386,2024-07-12,M04,S3,CA04,16.6,2024-07
AR05387,2024-07-12,M04,S3,CA02,22.8,2024-07
AR05388,2024-07-12,M05,S1,CA03,91.5,2024-07
AR05389,2024-07-12,M05,S1,CA01,15.6,2024-07
AR05390,2024-07-12,M05,S2,CA03,12.8,2024-07
AR05391,2024-07-12,M05,S2,CA03,53.4,2024-07
AR05392,2024-07-12,M05,S2,CA03,14.0,2024-07
AR05393,2024-07-12,M05,S2,CA03,5.1,2024-07
AR05394,2024-07-12,M05,S3,CA04,8.3,2024-07
AR05395,2024-07-12,M05,S3,CA04,30.6,2024-07
AR05396,2024-07-12,M05,S3,CA02,68.8,2024-07
AR05397,2024-07-13,M01,S1,CA06,51.8,2024-07
AR05398,2024-07-13,M01,S1,CA05,13.6,2024-07
AR05399,2024-07-13,M01,S1,CA03,18.5,2024-07
AR05400,2024-07-13,M01,S2,CA01,83.2,2024-07
AR05401,2024-07-13,M02,S1,CA02,30.3,2024-07
AR05402,2024-07-13,M02,S2,CA04,64.2,2024-07
AR05403,2024-07-13,M03,S1,CA04,143.5,2024-07
AR05404,2024-07-13,M03,S2,CA08,206.4,2024-07
AR05405,2024-07-13,M04,S1,CA01,5.7,2024-07
AR05406,2024-07-13,M04,S1,CA08,6.1,2024-07
AR05407,2024-07-13,M04,S1,CA01,26.3,2024-07
AR05408,2024-07-13,M04,S2,CA05,20.0,2024-07
AR05409,2024-07-13,M04,S2,CA03,6.6,2024-07
AR05410,2024-07-13,M04,S2,CA01,11.1,2024-07
AR05411,2024-07-13,M04,S2,CA03,6.2,2024-07
AR05412,2024-07-13,M05,S1,CA07,114.9,2024-07
AR05413,2024-07-13,M05,S2,CA03,121.2,2024-07
AR05414,2024-07-15,M01,S1,CA07,33.1,2024-07
AR05415,2024-07-15,M01,S1,CA05,105.1,2024-07
AR05416,2024-07-15,M01,S2,CA05,101.3,2024-07
AR05417,2024-07-15,M01,S3,CA02,39.9,2024-07
AR05418,2024-07-15,M01,S3,CA04,4.6,2024-07
AR05419,2024-07-15,M02,S1,CA01,114.5,2024-07
AR05420,2024-07-15,M02,S2,CA02,5.1,2024-07
AR05421,2024-07-15,M02,S2,CA05,25.0,2024-07
AR05422,2024-07-15,M02,S2,CA07,45.1,2024-07
AR05423,2024-07-15,M02,S2,CA01,44.0,2024-07
AR05424,2024-07-15,M02,S3,CA05,104.3,2024-07
AR05425,2024-07-15,M02,S3,CA07,55.0,2024-07
AR05426,2024-07-15,M03,S1,CA08,57.7,2024-07
AR05427,2024-07-15,M03,S1,CA08,82.5,2024-07
AR05428,2024-07-15,M03,S1,CA06,20.0,2024-07
AR05429,2024-07-15,M03,S2,CA07,19.1,2024-07
AR05430,2024-07-15,M03,S2,CA03,75.1,2024-07
AR05431,2024-07-15,M03,S2,CA01,31.6,2024-07
AR05432,2024-07-15,M03,S3,CA04,122.4,2024-07
AR05433,2024-07-15,M03,S3,CA02,33.0,2024-07
AR05434,2024-07-15,M04,S1,CA05,12.0,2024-07
AR05435,2024-07-15,M04,S1,CA05,4.8,2024-07
AR05436,2024-07-15,M04,S1,CA07,26.0,2024-07
AR05437,2024-07-15,M04,S2,CA02,39.6,2024-07
AR05438,2024-07-15,M04,S2,CA07,9.1,2024-07
AR05439,2024-07-15,M04,S3,CA03,20.6,2024-07
AR05440,2024-07-15,M04,S3,CA01,11.3,2024-07
AR05441,2024-07-15,M05,S1,CA03,23.7,2024-07
AR05442,2024-07-15,M05,S1,CA07,20.5,2024-07
AR05443,2024-07-15,M05,S1,CA01,13.9,2024-07
AR05444,2024-07-15,M05,S1,CA06,11.8,2024-07
AR05445,2024-07-15,M05,S2,CA04,91.8,2024-07
AR05446,2024-07-15,M05,S2,CA04,11.8,2024-07
AR05447,2024-07-15,M05,S2,CA03,21.4,2024-07
AR05448,2024-07-15,M05,S3,CA01,5.3,2024-07
AR05449,2024-07-15,M05,S3,CA05,19.6,2024-07
AR05450,2024-07-15,M05,S3,CA01,33.0,2024-07
AR05451,2024-07-15,M05,S3,CA01,25.2,2024-07
AR05452,2024-07-16,M01,S1,CA07,12.1,2024-07
AR05453,2024-07-16,M01,S1,CA03,32.6,2024-07
AR05454,2024-07-16,M01,S2,CA04,31.4,2024-07
AR05455,2024-07-16,M01,S2,CA01,36.6,2024-07
AR05456,2024-07-16,M01,S3,CA08,48.4,2024-07
AR05457,2024-07-16,M01,S3,CA05,12.0,2024-07
AR05458,2024-07-16,M02,S1,CA02,11.1,2024-07
AR05459,2024-07-16,M02,S1,CA02,20.7,2024-07
AR05460,2024-07-16,M02,S1,CA07,17.8,2024-07
AR05461,2024-07-16,M02,S1,CA02,15.2,2024-07
AR05462,2024-07-16,M02,S2,CA03,93.5,2024-07
AR05463,2024-07-16,M02,S3,CA08,84.5,2024-07
AR05464,2024-07-16,M03,S1,CA02,63.9,2024-07
AR05465,2024-07-16,M03,S1,CA03,46.4,2024-07
AR05466,2024-07-16,M03,S1,CA01,48.8,2024-07
AR05467,2024-07-16,M03,S2,CA01,10.6,2024-07
AR05468,2024-07-16,M03,S2,CA02,51.6,2024-07
AR05469,2024-07-16,M03,S2,CA07,9.2,2024-07
AR05470,2024-07-16,M03,S2,CA01,40.1,2024-07
AR05471,2024-07-16,M03,S3,CA02,73.7,2024-07
AR05472,2024-07-16,M04,S1,CA03,15.4,2024-07
AR05473,2024-07-16,M04,S1,CA01,13.2,2024-07
AR05474,2024-07-16,M04,S1,CA04,31.9,2024-07
AR05475,2024-07-16,M04,S2,CA05,33.8,2024-07
AR05476,2024-07-16,M04,S3,CA06,45.6,2024-07
AR05477,2024-07-16,M04,S3,CA05,12.4,2024-07
AR05478,2024-07-16,M05,S1,CA04,169.9,2024-07
AR05479,2024-07-16,M05,S2,CA02,30.0,2024-07
AR05480,2024-07-16,M05,S2,CA08,74.7,2024-07
AR05481,2024-07-16,M05,S3,CA03,24.4,2024-07
AR05482,2024-07-16,M05,S3,CA02,81.4,2024-07
AR05483,2024-07-17,M01,S1,CA03,86.3,2024-07
AR05484,2024-07-17,M01,S2,CA08,13.5,2024-07
AR05485,2024-07-17,M01,S2,CA03,30.5,2024-07
AR05486,2024-07-17,M01,S3,CA01,36.6,2024-07
AR05487,2024-07-17,M01,S3,CA01,31.0,2024-07
AR05488,2024-07-17,M02,S1,CA01,12.8,2024-07
AR05489,2024-07-17,M02,S1,CA03,9.4,2024-07
AR05490,2024-07-17,M02,S1,CA07,44.9,2024-07
AR05491,2024-07-17,M02,S1,CA04,56.6,2024-07
AR05492,2024-07-17,M02,S2,CA04,32.7,2024-07
AR05493,2024-07-17,M02,S2,CA01,85.7,2024-07
AR05494,2024-07-17,M02,S3,CA01,18.9,2024-07
AR05495,2024-07-17,M02,S3,CA05,91.9,2024-07
AR05496,2024-07-17,M03,S1,CA03,29.4,2024-07
AR05497,2024-07-17,M03,S1,CA01,46.6,2024-07
AR05498,2024-07-17,M03,S1,CA05,99.2,2024-07
AR05499,2024-07-17,M03,S1,CA05,31.4,2024-07
AR05500,2024-07-17,M03,S2,CA03,77.4,2024-07
AR05501,2024-07-17,M03,S2,CA01,38.0,2024-07
AR05502,2024-07-17,M03,S2,CA01,40.3,2024-07
AR05503,2024-07-17,M03,S3,CA01,67.5,2024-07
AR05504,2024-07-17,M03,S3,CA01,25.2,2024-07
AR05505,2024-07-17,M04,S1,CA06,32.9,2024-07
AR05506,2024-07-17,M04,S2,CA07,13.6,2024-07
AR05507,2024-07-17,M04,S3,CA04,22.6,2024-07
AR05508,2024-07-17,M05,S1,CA01,79.4,2024-07
AR05509,2024-07-17,M05,S2,CA08,53.2,2024-07
AR05510,2024-07-17,M05,S2,CA04,32.0,2024-07
AR05511,2024-07-17,M05,S2,CA02,7.8,2024-07
AR05512,2024-07-17,M05,S2,CA04,35.6,2024-07
AR05513,2024-07-17,M05,S3,CA07,40.3,2024-07
AR05514,2024-07-17,M05,S3,CA02,3.0,2024-07
AR05515,2024-07-17,M05,S3,CA03,19.9,2024-07
AR05516,2024-07-17,M05,S3,CA02,15.3,2024-07
AR05517,2024-07-18,M01,S1,CA03,20.2,2024-07
AR05518,2024-07-18,M01,S1,CA07,2.4,2024-07
AR05519,2024-07-18,M01,S1,CA03,41.6,2024-07
AR05520,2024-07-18,M01,S1,CA07,14.2,2024-07
AR05521,2024-07-18,M01,S2,CA01,55.3,2024-07
AR05522,2024-07-18,M01,S2,CA04,8.3,2024-07
AR05523,2024-07-18,M01,S3,CA08,13.5,2024-07
AR05524,2024-07-18,M01,S3,CA03,15.3,2024-07
AR05525,2024-07-18,M02,S1,CA07,11.9,2024-07
AR05526,2024-07-18,M02,S1,CA03,11.4,2024-07
AR05527,2024-07-18,M02,S1,CA01,25.2,2024-07
AR05528,2024-07-18,M02,S2,CA01,3.7,2024-07
AR05529,2024-07-18,M02,S2,CA03,49.9,2024-07
AR05530,2024-07-18,M02,S3,CA08,30.8,2024-07
AR05531,2024-07-18,M02,S3,CA01,158.9,2024-07
AR05532,2024-07-18,M03,S1,CA02,3.0,2024-07
AR05533,2024-07-18,M03,S1,CA03,104.1,2024-07
AR05534,2024-07-18,M03,S1,CA07,59.2,2024-07
AR05535,2024-07-18,M03,S2,CA05,30.3,2024-07
AR05536,2024-07-18,M03,S2,CA03,52.7,2024-07
AR05537,2024-07-18,M03,S2,CA03,67.4,2024-07
AR05538,2024-07-18,M03,S2,CA03,9.3,2024-07
AR05539,2024-07-18,M03,S3,CA05,54.1,2024-07
AR05540,2024-07-18,M03,S3,CA01,6.2,2024-07
AR05541,2024-07-18,M03,S3,CA03,15.3,2024-07
AR05542,2024-07-18,M04,S1,CA02,19.4,2024-07
AR05543,2024-07-18,M04,S1,CA01,29.6,2024-07
AR05544,2024-07-18,M04,S2,CA08,7.1,2024-07
AR05545,2024-07-18,M04,S2,CA05,79.2,2024-07
AR05546,2024-07-18,M04,S3,CA07,18.8,2024-07
AR05547,2024-07-18,M04,S3,CA04,8.9,2024-07
AR05548,2024-07-18,M04,S3,CA06,29.9,2024-07
AR05549,2024-07-18,M05,S1,CA03,54.0,2024-07
AR05550,2024-07-18,M05,S1,CA02,13.7,2024-07
AR05551,2024-07-18,M05,S1,CA03,8.1,2024-07
AR05552,2024-07-18,M05,S1,CA03,50.8,2024-07
AR05553,2024-07-18,M05,S2,CA02,53.3,2024-07
AR05554,2024-07-18,M05,S2,CA07,16.5,2024-07
AR05555,2024-07-18,M05,S2,CA06,35.1,2024-07
AR05556,2024-07-18,M05,S2,CA04,32.1,2024-07
AR05557,2024-07-18,M05,S3,CA01,69.0,2024-07
AR05558,2024-07-19,M01,S1,CA04,11.9,2024-07
AR05559,2024-07-19,M01,S1,CA01,21.7,2024-07
AR05560,2024-07-19,M01,S1,CA03,12.9,2024-07
AR05561,2024-07-19,M01,S2,CA01,28.8,2024-07
AR05562,2024-07-19,M01,S2,CA03,2.2,2024-07
AR05563,2024-07-19,M01,S2,CA05,9.4,2024-07
AR05564,2024-07-19,M01,S2,CA03,15.5,2024-07
AR05565,2024-07-19,M01,S3,CA02,16.3,2024-07
AR05566,2024-07-19,M01,S3,CA05,17.3,2024-07
AR05567,2024-07-19,M02,S1,CA04,59.0,2024-07
AR05568,2024-07-19,M02,S1,CA04,47.6,2024-07
AR05569,2024-07-19,M02,S2,CA01,10.2,2024-07
AR05570,2024-07-19,M02,S3,CA03,13.8,2024-07
AR05571,2024-07-19,M02,S3,CA07,54.0,2024-07
AR05572,2024-07-19,M02,S3,CA01,12.7,2024-07
AR05573,2024-07-19,M03,S1,CA02,14.8,2024-07
AR05574,2024-07-19,M03,S1,CA08,9.2,2024-07
AR05575,2024-07-19,M03,S1,CA04,25.9,2024-07
AR05576,2024-07-19,M03,S1,CA05,73.6,2024-07
AR05577,2024-07-19,M03,S2,CA05,106.5,2024-07
AR05578,2024-07-19,M03,S3,CA01,143.8,2024-07
AR05579,2024-07-19,M04,S1,CA07,189.6,2024-07
AR05580,2024-07-19,M04,S2,CA02,55.9,2024-07
AR05581,2024-07-19,M04,S3,CA02,25.7,2024-07
AR05582,2024-07-19,M05,S1,CA02,53.5,2024-07
AR05583,2024-07-19,M05,S1,CA01,4.8,2024-07
AR05584,2024-07-19,M05,S1,CA02,38.0,2024-07
AR05585,2024-07-19,M05,S2,CA03,49.1,2024-07
AR05586,2024-07-19,M05,S3,CA04,37.3,2024-07
AR05587,2024-07-19,M05,S3,CA06,7.2,2024-07
AR05588,2024-07-19,M05,S3,CA03,30.1,2024-07
AR05589,2024-07-20,M01,S1,CA02,42.7,2024-07
AR05590,2024-07-20,M01,S2,CA06,93.0,2024-07
AR05591,2024-07-20,M02,S1,CA07,8.9,2024-07
AR05592,2024-07-20,M02,S1,CA01,80.1,2024-07
AR05593,2024-07-20,M02,S2,CA01,24.4,2024-07
AR05594,2024-07-20,M02,S2,CA07,32.7,2024-07
AR05595,2024-07-20,M02,S2,CA03,2.5,2024-07
AR05596,2024-07-20,M02,S2,CA04,15.5,2024-07
AR05597,2024-07-20,M03,S1,CA05,9.8,2024-07
AR05598,2024-07-20,M03,S1,CA02,51.9,2024-07
AR05599,2024-07-20,M03,S1,CA07,34.8,2024-07
AR05600,2024-07-20,M03,S2,CA08,47.2,2024-07
AR05601,2024-07-20,M03,S2,CA05,37.1,2024-07
AR05602,2024-07-20,M04,S1,CA07,40.5,2024-07
AR05603,2024-07-20,M04,S1,CA01,13.9,2024-07
AR05604,2024-07-20,M04,S2,CA01,47.5,2024-07
AR05605,2024-07-20,M05,S1,CA03,9.4,2024-07
AR05606,2024-07-20,M05,S1,CA03,37.9,2024-07
AR05607,2024-07-20,M05,S1,CA06,28.3,2024-07
AR05608,2024-07-20,M05,S1,CA04,5.7,2024-07
AR05609,2024-07-20,M05,S2,CA08,34.4,2024-07
AR05610,2024-07-20,M05,S2,CA04,47.3,2024-07
AR05611,2024-07-20,M05,S2,CA01,61.3,2024-07
AR05612,2024-07-22,M01,S1,CA08,106.6,2024-07
AR05613,2024-07-22,M01,S2,CA07,14.6,2024-07
AR05614,2024-07-22,M01,S2,CA08,15.7,2024-07
AR05615,2024-07-22,M01,S2,CA07,23.1,2024-07
AR05616,2024-07-22,M01,S3,CA01,48.8,2024-07
AR05617,2024-07-22,M02,S1,CA05,32.7,2024-07
AR05618,2024-07-22,M02,S1,CA07,51.9,2024-07
AR05619,2024-07-22,M02,S1,CA01,32.8,2024-07
AR05620,2024-07-22,M02,S2,CA08,63.9,2024-07
AR05621,2024-07-22,M02,S2,CA02,4.0,2024-07
AR05622,2024-07-22,M02,S3,CA03,56.0,2024-07
AR05623,2024-07-22,M03,S1,CA01,50.0,2024-07
AR05624,2024-07-22,M03,S1,CA07,17.2,2024-07
AR05625,2024-07-22,M03,S1,CA03,38.1,2024-07
AR05626,2024-07-22,M03,S1,CA01,2.5,2024-07
AR05627,2024-07-22,M03,S2,CA01,64.8,2024-07
AR05628,2024-07-22,M03,S2,CA02,5.1,2024-07
AR05629,2024-07-22,M03,S2,CA03,21.3,2024-07
AR05630,2024-07-22,M03,S3,CA03,135.7,2024-07
AR05631,2024-07-22,M04,S1,CA01,42.4,2024-07
AR05632,2024-07-22,M04,S1,CA02,17.3,2024-07
AR05633,2024-07-22,M04,S2,CA02,44.6,2024-07
AR05634,2024-07-22,M04,S2,CA08,20.1,2024-07
AR05635,2024-07-22,M04,S2,CA02,86.7,2024-07
AR05636,2024-07-22,M04,S3,CA05,24.6,2024-07
AR05637,2024-07-22,M04,S3,CA06,5.9,2024-07
AR05638,2024-07-22,M04,S3,CA03,10.0,2024-07
AR05639,2024-07-22,M05,S1,CA02,146.8,2024-07
AR05640,2024-07-22,M05,S2,CA01,118.8,2024-07
